_id,Time_Stamp,Device_ID,AC1,Current,voltage,Power_Factor,Real_Power,room_temp,Compressor_temp,External_temp,Current_mode_of_AC,Auto,Swing_dir,timing_clock_of_ac,AC_fan,AC_brand,Humidity,_updated,_created,_etag,_links,parent,collection
ObjectId(5dc93df4620444f3d7ca02ad),2019-11-11T10:35:06.197161+00:00,011019,,0.16,240.88,-0.02,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-11T10:54:44.000Z,2019-11-11T10:54:44.000Z,a6d8e874847576a385067126504345c715ca7594,,,
ObjectId(5dc93e13620444f3d7ca02ae),2019-11-11T10:37:06.656827+00:00,011019,,0.17,239.71,-0.03,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-11T10:55:15.000Z,2019-11-11T10:55:15.000Z,2c578c59377bae2099e3749327d124bed0b16ffa,,,
ObjectId(5dc93e1d620444f3d7ca02af),2019-11-11T10:39:07.014254+00:00,011019,,0.19,240.85,0.05,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-11T10:55:25.000Z,2019-11-11T10:55:25.000Z,25ece7c2fb17c333040521188c82f4abeb502389,,,
ObjectId(5dc93e5e620444f3d7ca02b0),2019-11-11T10:41:07.428879+00:00,011019,,0.16,239.84,-0.04,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-11T10:56:30.000Z,2019-11-11T10:56:30.000Z,20ad339601d1282e64c2ecd0fae9b4182f66dcea,,,
ObjectId(5dc93ecf620444f3d7ca02b1),2019-11-11T10:43:07.841260+00:00,011019,,0.19,239.03,-0.03,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-11T10:58:23.000Z,2019-11-11T10:58:23.000Z,56aaef1dbe147e292c8d5edc4670eb6617e5d35f,,,
ObjectId(5dc93f25620444f3d7ca02b2),2019-11-11T10:45:08.274061+00:00,011019,,0.15,238.98,0.11,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-11T10:59:49.000Z,2019-11-11T10:59:49.000Z,755541e0218e43b8af26f46f4962966070c5affa,,,
ObjectId(5dc93f36620444f3d7ca02b3),2019-11-11T10:47:08.664266+00:00,011019,,0.2,237.58,0.09,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-11T11:00:06.000Z,2019-11-11T11:00:06.000Z,2b6cd6d1acad76e422dc7da9865a65d6af5096b4,,,
ObjectId(5dc93f4b620444f3d7ca02b4),2019-11-11T10:49:09.078798+00:00,011019,,0.16,240.93,0.04,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-11T11:00:27.000Z,2019-11-11T11:00:27.000Z,fc7548514a073558ea00f44a26d93893c126d6ce,,,
ObjectId(5dc93f9a620444f3d7ca02b5),2019-11-11T10:51:09.509436+00:00,011019,,0.17,242.03,0.09,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-11T11:01:46.000Z,2019-11-11T11:01:46.000Z,ceb1290528c98ac1cdc3afd97bc0d2b98e7a5a83,,,
ObjectId(5dc93fbf620444f3d7ca02b6),2019-11-11T10:53:09.913070+00:00,011019,,0.18,239.95,0.04,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-11T11:02:23.000Z,2019-11-11T11:02:23.000Z,ec7a945d5d2e5390c11e452ebc00e41a6c5cd204,,,
ObjectId(5dc94024620444f3d7ca02b7),2019-11-11T10:55:10.321613+00:00,011019,,0.17,240.99,0.02,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-11T11:04:04.000Z,2019-11-11T11:04:04.000Z,729ee36d78ed6d2ea4344ae699975c08f26ce50e,,,
ObjectId(5dc94098620444f3d7ca02b8),2019-11-11T10:57:10.728957+00:00,011019,,0.17,242.51,0.04,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-11T11:06:00.000Z,2019-11-11T11:06:00.000Z,d9ba591eb948ebab73337b3e6438e212128f3666,,,
ObjectId(5dc940e8620444f3d7ca02b9),2019-11-11T10:59:11.162501+00:00,011019,,0.15,241.05,0.04,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-11T11:07:20.000Z,2019-11-11T11:07:20.000Z,decd87bdd4db46a6057645e58cc318f63a94a247,,,
ObjectId(5dc940fb620444f3d7ca02ba),2019-11-11T11:01:11.562353+00:00,011019,,0.16,243.75,0.1,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-11T11:07:39.000Z,2019-11-11T11:07:39.000Z,627188af3606f3a061116b4050a448a1b1a3a29a,,,
ObjectId(5dc94132620444f3d7ca02bb),2019-11-11T11:05:12.379335+00:00,011019,,0.16,240.67,0.14,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-11T11:08:34.000Z,2019-11-11T11:08:34.000Z,a5862dde7b2bac8629ce1e273a699b8c5d9991f3,,,
ObjectId(5dc9419c620444f3d7ca02bc),2019-11-11T11:07:12.822065+00:00,011019,,0.15,242.21,0.11,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-11T11:10:20.000Z,2019-11-11T11:10:20.000Z,df95c08c30f043f729bf060a94deaa1a29e199f7,,,
ObjectId(5dc941bc620444f3d7ca02bd),2019-11-11T11:09:13.229908+00:00,011019,,6.44,240.68,0.79,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-11T11:10:52.000Z,2019-11-11T11:10:52.000Z,1f45cac029110e0570a2e08d479b04dc1ec7c139,,,
ObjectId(5dc94206620444f3d7ca02be),2019-11-11T11:11:13.637822+00:00,011019,,6.57,238.24,0.79,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-11T11:12:06.000Z,2019-11-11T11:12:06.000Z,3b461e55bd537388dfe1b4421989a23f4b7ab015,,,
ObjectId(5dc9432d620444f3d7ca02bf),2019-11-11T11:13:14.053142+00:00,011019,,6.59,240.13,0.8,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-11T11:17:01.000Z,2019-11-11T11:17:01.000Z,e9c679b97a5c89958dbe920b7b2a80ef9e4ada12,,,
ObjectId(5dc94390620444f3d7ca02c0),2019-11-11T11:15:14.470770+00:00,011019,,6.7,237.83,0.79,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-11T11:18:40.000Z,2019-11-11T11:18:40.000Z,78dac1f319da3f7c7469453fc3067bcc6c4cf36c,,,
ObjectId(5dc943ad620444f3d7ca02c1),2019-11-11T11:17:14.897952+00:00,011019,,6.72,236.71,0.78,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-11T11:19:09.000Z,2019-11-11T11:19:09.000Z,17c58bcbff6470af815a0b36ee680540b9e39f1d,,,
ObjectId(5dc94419620444f3d7ca02c2),2019-11-11T11:19:15.314152+00:00,011019,,6.61,238.64,0.79,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-11T11:20:57.000Z,2019-11-11T11:20:57.000Z,b74bc40639c6f4432ea17f078c24b6196f36ee0f,,,
ObjectId(5dc946b9620444f3d7ca02c3),2019-11-11T11:31:17.834410+00:00,011019,,6.71,239.96,0.78,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-11T11:32:09.000Z,2019-11-11T11:32:09.000Z,5339dfb1a278e92ebfebef4d3f1dd51ed8e8ef62,,,
ObjectId(5dc94766620444f3d7ca02c4),2019-11-11T11:33:18.250676+00:00,011019,,6.57,236.94,0.78,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-11T11:35:02.000Z,2019-11-11T11:35:02.000Z,13b9ce59c28917fda54c00f4a88b2f93ba48f8ae,,,
ObjectId(5dc947e2620444f3d7ca02c5),2019-11-11T11:35:18.649381+00:00,011019,,0.25,241.86,0.55,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-11T11:37:06.000Z,2019-11-11T11:37:06.000Z,a1f8afbcf3d42eaf7d4564758a65339f38614236,,,
ObjectId(5dc9485c620444f3d7ca02c6),2019-11-11T11:37:19.055012+00:00,011019,,0.24,242.15,0.61,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-11T11:39:08.000Z,2019-11-11T11:39:08.000Z,7c1784363b6d9efe2b808fabe4b279adb367675a,,,
ObjectId(5dc948da620444f3d7ca02c7),2019-11-11T11:39:19.473625+00:00,011019,,0.27,241.23,0.59,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-11T11:41:14.000Z,2019-11-11T11:41:14.000Z,f25c2793d010f5ac9b1d8bf2372368058b24b8e5,,,
ObjectId(5dc94954620444f3d7ca02c8),2019-11-11T11:41:19.894158+00:00,011019,,0.27,241.5,0.61,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-11T11:43:16.000Z,2019-11-11T11:43:16.000Z,5ec9ee446766543d698a2fda338384a24e9f4f7e,,,
ObjectId(5dc949ce620444f3d7ca02c9),2019-11-11T11:43:20.287100+00:00,011019,,0.26,242.63,0.53,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-11T11:45:18.000Z,2019-11-11T11:45:18.000Z,3f5f12fa3f6b250b2f83529ecc18f3294393a8cd,,,
ObjectId(5dc94a48620444f3d7ca02ca),2019-11-11T11:45:20.731246+00:00,011019,,0.25,240.76,0.56,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-11T11:47:20.000Z,2019-11-11T11:47:20.000Z,c98553c286c9a3707458aff49bd1f3637ffc29f6,,,
ObjectId(5dc94ac3620444f3d7ca02cb),2019-11-11T11:47:21.146130+00:00,011019,,0.26,242.47,0.59,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-11T11:49:23.000Z,2019-11-11T11:49:23.000Z,520ee094ee783638c05b0be64ea4ed15f340d8a1,,,
ObjectId(5dc94ff8620444f3d7ca02cc),2019-11-11T11:49:21.526864+00:00,011019,,0.28,242.25,0.6,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-11T12:11:36.000Z,2019-11-11T12:11:36.000Z,ad2b33de0d88599747b69cd84f165f2b839a372a,,,
ObjectId(5dc95037620444f3d7ca02cd),2019-11-11T11:51:21.958216+00:00,011019,,0.24,241.51,0.51,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-11T12:12:39.000Z,2019-11-11T12:12:39.000Z,de2c8594b4f21feb1dce80a7f84f724dcd54a9b6,,,
ObjectId(5dc95048620444f3d7ca02ce),2019-11-11T11:53:22.364430+00:00,011019,,0.25,241.88,0.54,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-11T12:12:56.000Z,2019-11-11T12:12:56.000Z,e0b2fdf670c6f181518138a13ae9040e842d2b29,,,
ObjectId(5dc95052620444f3d7ca02cf),2019-11-11T11:55:23.794405+00:00,011019,,0.26,243.06,0.55,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-11T12:13:06.000Z,2019-11-11T12:13:06.000Z,e3f5f928c8e3dcb0029823cf2f94db27ae25a404,,,
ObjectId(5dc950a9620444f3d7ca02d0),2019-11-11T11:57:23.181837+00:00,011019,,0.26,243.99,0.54,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-11T12:14:33.000Z,2019-11-11T12:14:33.000Z,1210bd1b3a188d799cb834fa07b4a82abe603869,,,
ObjectId(5dc950de620444f3d7ca02d1),2019-11-11T11:59:23.614081+00:00,011019,,0.27,243.58,0.6,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-11T12:15:26.000Z,2019-11-11T12:15:26.000Z,996332ebd39e6005f86f5a130ca4aaf2e9c9c5bf,,,
ObjectId(5dc9512f620444f3d7ca02d2),2019-11-11T12:01:24.014629+00:00,011019,,0.25,241.21,0.56,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-11T12:16:47.000Z,2019-11-11T12:16:47.000Z,2ece074b656b5858ca39f6132f09e26852b554f3,,,
ObjectId(5dc95179620444f3d7ca02d3),2019-11-11T12:05:24.863713+00:00,011019,,0.29,243.6,0.58,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-11T12:18:01.000Z,2019-11-11T12:18:01.000Z,667b4b447416efdc33f4bd6f9ccf147416151bd7,,,
ObjectId(5dc951f7620444f3d7ca02d4),2019-11-11T12:07:25.262759+00:00,011019,,0.16,241.47,0.07,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-11T12:20:07.000Z,2019-11-11T12:20:07.000Z,441a381e6fb1bf4562907579fa2d3e6fb46f2c3f,,,
ObjectId(5dc95204620444f3d7ca02d5),2019-11-11T12:09:25.680307+00:00,011019,,0.17,243.08,-0.04,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-11T12:20:20.000Z,2019-11-11T12:20:20.000Z,1d496cecf08596df3e7ea99ad8c68e1db7432a0d,,,
ObjectId(5dc95233620444f3d7ca02d6),2019-11-11T12:11:26.093286+00:00,011019,,0.16,243.34,0.05,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-11T12:21:07.000Z,2019-11-11T12:21:07.000Z,ff4d48f2fb8f491c23f8ac9663f861e5d020395e,,,
ObjectId(5dc95282620444f3d7ca02d7),2019-11-11T12:15:26.911639+00:00,011019,,0.17,244.42,0.06,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-11T12:22:26.000Z,2019-11-11T12:22:26.000Z,222c0859c742d62792508fd8eeb9c6c026b9fff9,,,
ObjectId(5dc952db620444f3d7ca02d8),2019-11-11T12:17:27.320859+00:00,011019,,0.17,242.41,0.07,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-11T12:23:55.000Z,2019-11-11T12:23:55.000Z,4d24c7038c5c52573cf69827c313d961148c3dad,,,
ObjectId(5dc95306620444f3d7ca02d9),2019-11-11T12:19:27.727509+00:00,011019,,0.17,242.62,0.05,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-11T12:24:38.000Z,2019-11-11T12:24:38.000Z,4a26ec9f4f2382f15bbed4abc5d950998dd44152,,,
ObjectId(5dc95350620444f3d7ca02da),2019-11-11T12:21:28.192331+00:00,011019,,0.18,244.29,0.01,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-11T12:25:52.000Z,2019-11-11T12:25:52.000Z,7e0c1bfcc0877cb253cd6ca02539a05ff012e28f,,,
ObjectId(5dc95376620444f3d7ca02db),2019-11-11T12:23:28.623117+00:00,011019,,0.16,241.96,0.01,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-11T12:26:30.000Z,2019-11-11T12:26:30.000Z,b3205a3c7a83288511be68275a619c0a1bfc52c5,,,
ObjectId(5dc953d9620444f3d7ca02dc),2019-11-11T12:25:28.973934+00:00,011019,,0.16,242.97,0.03,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-11T12:28:09.000Z,2019-11-11T12:28:09.000Z,972dfd3f9bb08ba0543fb04c819b0de463abbc65,,,
ObjectId(5dc95414620444f3d7ca02dd),2019-11-11T12:27:29.414117+00:00,011019,,0.17,243.3,0,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-11T12:29:08.000Z,2019-11-11T12:29:08.000Z,2692a84f0779ab7ae984da094f886e34d8cdea21,,,
ObjectId(5dc95477620444f3d7ca02de),2019-11-11T12:29:29.822665+00:00,011019,,0.16,240.84,0.05,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-11T12:30:47.000Z,2019-11-11T12:30:47.000Z,b82f8b8cd24e7c75c14d23e5e026d3433c6de252,,,
ObjectId(5dc954ed620444f3d7ca02df),2019-11-11T12:31:30.219709+00:00,011019,,0.18,243.97,0.03,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-11T12:32:45.000Z,2019-11-11T12:32:45.000Z,fa612c25e80852af83d8c2e49f769c4ef258f897,,,
ObjectId(5dc95566620444f3d7ca02e0),2019-11-11T12:33:30.677412+00:00,011019,,0.17,242.27,-0.01,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-11T12:34:46.000Z,2019-11-11T12:34:46.000Z,f6ae4a1d7531e7266b1af461852cb2aa3d98a79f,,,
ObjectId(5dc955bb620444f3d7ca02e1),2019-11-11T12:35:31.119556+00:00,011019,,0.17,243.39,0.01,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-11T12:36:11.000Z,2019-11-11T12:36:11.000Z,f2c5409c89c917bd31db9dd99a32bf2243de743a,,,
ObjectId(5dc957f4620444f3d7ca02e2),2019-11-11T12:37:31.501284+00:00,011019,,0.19,242.85,0.03,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-11T12:45:40.000Z,2019-11-11T12:45:40.000Z,33f0eca4ff067da6784a6a0165958903ad1ffc74,,,
ObjectId(5dc957fc620444f3d7ca02e3),2019-11-11T12:39:31.927460+00:00,011019,,0.17,241.61,-0.04,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-11T12:45:48.000Z,2019-11-11T12:45:48.000Z,05cebed161c257c42782b76f317ea8f92181205d,,,
ObjectId(5dc9582c620444f3d7ca02e4),2019-11-11T12:43:32.733276+00:00,011019,,0.16,241.52,0.16,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-11T12:46:36.000Z,2019-11-11T12:46:36.000Z,090a237738fe5f5a32d85c2ba8cd7b6be4eafd9f,,,
ObjectId(5dc95879620444f3d7ca02e5),2019-11-11T12:45:33.155465+00:00,011019,,0.17,239.25,0.02,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-11T12:47:53.000Z,2019-11-11T12:47:53.000Z,5e1fad7924e44856bda346a3db88cfb07a89892e,,,
ObjectId(5dc958d2620444f3d7ca02e6),2019-11-11T12:47:33.566149+00:00,011019,,0.18,239.45,0.08,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-11T12:49:22.000Z,2019-11-11T12:49:22.000Z,b6696f5349398bffe46ccff706c18b633a04310e,,,
ObjectId(5dc9591f620444f3d7ca02e7),2019-11-11T12:49:33.974605+00:00,011019,,0.16,242,0.11,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-11T12:50:39.000Z,2019-11-11T12:50:39.000Z,695f4e6397bd1f962688ab3e8688377bddf8f59f,,,
ObjectId(5dc96185620444f3d7ca02e8),2019-11-11T12:51:34.378257+00:00,011019,,0.16,239.6,0.14,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-11T13:26:29.000Z,2019-11-11T13:26:29.000Z,78c686fea0ac5c06fa6de37fa2dc91b4537a8ec8,,,
ObjectId(5dc961e6620444f3d7ca02e9),2019-11-11T12:53:34.784448+00:00,011019,,0.17,239.79,0.02,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-11T13:28:06.000Z,2019-11-11T13:28:06.000Z,a79620c0c61ec04bc6d9585ed993168331b1d4bd,,,
ObjectId(5dc9624c620444f3d7ca02ea),2019-11-11T12:55:35.200796+00:00,011019,,0.16,238.64,0.06,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-11T13:29:48.000Z,2019-11-11T13:29:48.000Z,478a79e2bbaa1802b529403d5c351a2835225e1b,,,
ObjectId(5dc96268620444f3d7ca02eb),2019-11-11T12:57:35.622185+00:00,011019,,0.16,240.5,-0.03,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-11T13:30:16.000Z,2019-11-11T13:30:16.000Z,32c6dde92a27de0e85b390b922a6ccf5176ed82a,,,
ObjectId(5dc96284620444f3d7ca02ec),2019-11-11T12:59:36.029196+00:00,011019,,0.17,243.18,0.03,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-11T13:30:44.000Z,2019-11-11T13:30:44.000Z,ce9c45ebbc48f1b397dc7bb6e9808210666e790f,,,
ObjectId(5dc962e8620444f3d7ca02ed),2019-11-11T13:31:42.673795+00:00,011019,,0.16,239.8,0.01,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-11T13:32:24.000Z,2019-11-11T13:32:24.000Z,44a555aa0cf98a0935f06bd56b39d6be8fe1228b,,,
ObjectId(5dc96357620444f3d7ca02ee),2019-11-11T13:33:43.113885+00:00,011019,,0.16,240.94,0.04,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-11T13:34:15.000Z,2019-11-11T13:34:15.000Z,e6ba31a24d77ce12312e1b07bc3127a2df0814e8,,,
ObjectId(5dc963af620444f3d7ca02ef),2019-11-11T13:03:36.871458+00:00,011019,,0.16,240.43,0.12,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-11T13:35:43.000Z,2019-11-11T13:35:43.000Z,cfec37761b9b1afc3c5be87404dc81241b153fae,,,
ObjectId(5dc963d4620444f3d7ca02f0),2019-11-11T13:35:43.535912+00:00,011019,,0.16,239.6,0.01,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-11T13:36:20.000Z,2019-11-11T13:36:20.000Z,436afc8d55c91e84b679877213a0554cc9eac8a3,,,
ObjectId(5dc9644a620444f3d7ca02f1),2019-11-11T13:37:43.949852+00:00,011019,,0.16,240.35,0.14,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-11T13:38:18.000Z,2019-11-11T13:38:18.000Z,39ee81886354ceaaed81adba74ae3cef4bbf4831,,,
ObjectId(5dc9644e620444f3d7ca02f2),2019-11-11T13:05:42.324700+00:00,011019,,0.17,240.8,0.02,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-11T13:38:22.000Z,2019-11-11T13:38:22.000Z,894dd1bbdf0df1cabfc775d9aa00ac03f2ca2679,,,
ObjectId(5dc964c6620444f3d7ca02f3),2019-11-11T13:39:44.350164+00:00,011019,,0.17,242.11,0.12,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-11T13:40:22.000Z,2019-11-11T13:40:22.000Z,9eb11d73cfa8fb5c8708d45f5cf2a8110f576e6a,,,
ObjectId(5dc96544620444f3d7ca02f4),2019-11-11T13:41:44.762859+00:00,011019,,0.17,239.72,0.03,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-11T13:42:28.000Z,2019-11-11T13:42:28.000Z,840b8a369975a10106dca1920cf126a94ea7240a,,,
ObjectId(5dc965b8620444f3d7ca02f5),2019-11-11T13:43:46.188649+00:00,011019,,0.16,238.73,0.11,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-11T13:44:24.000Z,2019-11-11T13:44:24.000Z,3b432c6ed8ae8b7adf0829431203c83959cba469,,,
ObjectId(5dc965fd620444f3d7ca02f6),2019-11-11T13:07:37.684997+00:00,011019,,0.16,240.04,0.09,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-11T13:45:33.000Z,2019-11-11T13:45:33.000Z,fc03d06bc4199ae3c4d3c096cc8c7d67e683b43b,,,
ObjectId(5dc96635620444f3d7ca02f7),2019-11-11T13:45:45.580852+00:00,011019,,0.16,241.3,0.16,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-11T13:46:29.000Z,2019-11-11T13:46:29.000Z,784cfd87a365ae27b3ebdb7a73c352c005bf2912,,,
ObjectId(5dc966e4620444f3d7ca02f8),2019-11-11T13:09:38.115818+00:00,011019,,0.16,239.89,0.01,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-11T13:49:24.000Z,2019-11-11T13:49:24.000Z,08abd6065206d17dbf0409e32679f177e4abe1af,,,
ObjectId(5dc96745620444f3d7ca02f9),2019-11-11T13:11:38.514259+00:00,011019,,0.17,241.56,0.02,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-11T13:51:01.000Z,2019-11-11T13:51:01.000Z,e07f80d0866d5eae726c16c4c6e5a662524926c9,,,
ObjectId(5dc9674e620444f3d7ca02fa),2019-11-11T13:13:38.922238+00:00,011019,,0.18,239.99,0.02,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-11T13:51:10.000Z,2019-11-11T13:51:10.000Z,2989a4e9dcbd637d51e67ab3097853b4f7401e3a,,,
ObjectId(5dc96a83620444f3d7ca02fb),2019-11-11T13:47:46.035812+00:00,011019,,0.18,242.6,0.15,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-11T14:04:51.000Z,2019-11-11T14:04:51.000Z,436018c33733897b4e935eaeb310101e9b6fd5e0,,,
ObjectId(5dc96afa620444f3d7ca02fc),2019-11-11T13:49:46.420855+00:00,011019,,0.18,241.65,0.1,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-11T14:06:50.000Z,2019-11-11T14:06:50.000Z,a1806edd63e034a79a493e6b937b2419f9c41896,,,
ObjectId(5dc96b2c620444f3d7ca02fd),2019-11-11T13:51:50.499674+00:00,011019,,0.18,241.34,0.1,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-11T14:07:40.000Z,2019-11-11T14:07:40.000Z,fa160d9083f05fde1963c9b579e176019f0d040d,,,
ObjectId(5dc96ba3620444f3d7ca02fe),2019-11-11T13:53:47.233868+00:00,011019,,0.16,240.78,0.12,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-11T14:09:39.000Z,2019-11-11T14:09:39.000Z,4811927b743592f54ddfdeead2084141e8bf77b4,,,
ObjectId(5dc96c1e620444f3d7ca02ff),2019-11-11T13:57:48.075353+00:00,011019,,0.16,241.96,-0.02,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-11T14:11:42.000Z,2019-11-11T14:11:42.000Z,98e7f02c534454c0032297984a3ffa60958b3f73,,,
ObjectId(5dc96c3a620444f3d7ca0300),2019-11-11T13:59:48.493749+00:00,011019,,0.16,239.28,0.11,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-11T14:12:10.000Z,2019-11-11T14:12:10.000Z,6ffd9c90537bcaaeb832d6a223c2740bc123580e,,,
ObjectId(5dc96ca6620444f3d7ca0301),2019-11-11T14:01:48.918450+00:00,011019,,0.16,242.03,0.15,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-11T14:13:58.000Z,2019-11-11T14:13:58.000Z,e78351f4349c3d997017a1800714b86afe03bd80,,,
ObjectId(5dc96d02620444f3d7ca0302),2019-11-11T14:03:49.276349+00:00,011019,,0.18,241.92,0.08,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-11T14:15:30.000Z,2019-11-11T14:15:30.000Z,beac73e67dcb0981308a6910bc914ec44f22568a,,,
ObjectId(5dc96d53620444f3d7ca0303),2019-11-11T14:05:49.694791+00:00,011019,,0.17,241.58,0.07,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-11T14:16:51.000Z,2019-11-11T14:16:51.000Z,e6eb43d0d93a122bd2d016ed93360b2de65a056c,,,
ObjectId(5dc96da8620444f3d7ca0304),2019-11-11T14:07:50.128685+00:00,011019,,0.16,243.24,0.03,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-11T14:18:16.000Z,2019-11-11T14:18:16.000Z,618878ac9ad3acab3e1c62af2b6fef170a0869a1,,,
ObjectId(5dc96dff620444f3d7ca0305),2019-11-11T14:09:50.542758+00:00,011019,,0.17,242.89,0.03,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-11T14:19:43.000Z,2019-11-11T14:19:43.000Z,a1f7f069a0d004bf45020d3cc0d441f64e4d736f,,,
ObjectId(5dc96e7f620444f3d7ca0306),2019-11-11T14:11:50.951905+00:00,011019,,0.18,240.01,0.08,,0,0,0,Auto,,NaN,00,ON,Bluestar,0,2019-11-11T14:21:51.000Z,2019-11-11T14:21:51.000Z,a0679c1c5c8b81ea3c755649995d93eb8840bd5c,,,
